Keyword,Period,Year,Date,Hit_Cleaned,Hit,Index,Intensity,Valence,Temporality,Reasoning
Staat,1946-1969,1969,1969-02-21,"In Deutschland sind zwar Schulen und Hochschulen Veranstaltungen des Staates, und auch vergleichbare Privatschulen unterwerfen sich dem staatlichen Anspruch auf Kontrolle; das zur Zeit des Preußischen Landrechts jedoch nicht einmal als Utopie denkbare Gebiet des Fernunterrichts und der freiwilligen privaten Berufsfortbildung fällt nicht unter solche Ansprüche.","In Deutschland sind zwar Schulen und Hochschulen Veranstaltungen des Staates, und auch vergleichbare Privatschulen unterwerfen sich dem staatlichen Anspruch auf Kontrolle; das zur Zeit des Preußischen Landrechts jedoch nicht einmal als Utopie denkbare Gebiet des Fernunterrichts und der freiwilligen privaten Berufsfortbildung fällt nicht unter solche Ansprüche.",4496,1,2,gegenwärtig/neutral,"Bezieht sich auf den gegenwärtigen institutionellen Kontrollanspruch des Staates gegenüber Bildungseinrichtungen und nimmt eine verfassungsbürgerliche, kritisch-reflexive Haltung ein."
Staat,1946-1969,1969,1969-11-07,"Skepsis und Vorsicht gebietet vor allen Dingen die Breschnjew-Doktrin, die nicht nur die ideologische Rechtfertigung des Eingreifens in Prag nachlieferte, sondern auch unmißverständliche Drohungen gegen andere Staaten des Warschauer Paktes, gegen sozialistische Länder außerhalb des Moskauer Hegemonialbereichs, gegen Neutrale und ""reaktionäre"" oder ""imperialistische"" Staaten wie die Bundesrepublik enthält.","Skepsis und Vorsicht gebietet vor allen Dingen die Breschnjew-Doktrin, die nicht nur die ideologische Rechtfertigung des Eingreifens in Prag nachlieferte, sondern auch unmißverständliche Drohungen gegen andere Staaten des Warschauer Paktes, gegen sozialistische Länder außerhalb des Moskauer Hegemonialbereichs, gegen Neutrale und ""reaktionäre"" oder ""imperialistische"" Staaten wie die Bundesrepublik enthält.",4486,1.0,1.0,zukünftig/projiziert,"Der Begriff bezeichnet Staaten als politische Akteure, die von der Breschnew-Doktrin nicht ethnisch, sondern als künftig bedrohte Zielobjekte kritisiert werden."
Staat,1970-1989,1970,1970-01-30,Senator Burda ist außerdem mit Augstein und Gruner + Jahr an der Zeitschriften-Funk-Union GmbH beteiligt (Erwerb von Rundfunkbeteiligungen); er besitzt einen Pressegroß vertrieb in Österreich und investiert neuerdings in Nordamerika; In Lynchburg im Staate Virginia baut er mit seinem amerikanischen Partner eine Tiefdruckanstalt.,Senator Burda ist außerdem mit Augstein und Gruner + Jahr an der Zeitschriften-Funk-Union GmbH beteiligt (Erwerb von Rundfunkbeteiligungen); er besitzt einen Pressegroß vertrieb in Österreich und investiert neuerdings in Nordamerika; In Lynchburg im Staate Virginia baut er mit seinem amerikanischen Partner eine Tiefdruckanstalt.,4505,1.0,3.0,gegenwärtig/neutral,"‚Staate Virginia‘ fungiert als deskriptive Orts-/Verwaltungsbezeichnung im Kontext laufender wirtschaftlicher Aktivitäten, ohne ethnisch-nationalistische Aufladung."
Staat,1970-1989,1970,1970-05-29,"Sie freuten sich über die Grüße von Kiesinger und Strauß, der die Stiftung als ""unentbehrliches Gegengewicht gegen jene Kräfte"" lobte, ""die die Grundlagen des Staates zielbewußt unterminieren"".","Sie freuten sich über die Grüße von Kiesinger und Strauß, der die Stiftung als ""unentbehrliches Gegengewicht gegen jene Kräfte"" lobte, ""die die Grundlagen des Staates zielbewußt unterminieren"".",4502,2.0,4.0,gegenwärtig/neutral,"Der ‚Staat‘ wird als zu schützende institutionelle Größe in konservativ-anti-subversiver Rhetorik gebraucht, nicht als ethnisch-biologische Gemeinschaft."
Staat,1970-1989,1970,1970-04-24,Die amerikanischen Schwarzen haben im stillen eine Befreiungsarmee gegründet und kämpfen - mit afrikanischen Geldern und Waffen - für einen eigenen Staat.,Die amerikanischen Schwarzen haben im stillen eine Befreiungsarmee gegründet und kämpfen - mit afrikanischen Geldern und Waffen - für einen eigenen Staat.,4507,5.0,1.0,zukünftig/projiziert,"Der ‚Staat‘ wird als ethnisch-separatistisches Ziel dargestellt, aktuell militärisch umkämpft und auf die Zukunft gerichtet."
Staat,1970-1989,1970,1970-06-26,"Und: ""Wie können wir Vertrauen in eure angeblich neue Politik haben, wenn ihr den Alleinvertretungsanspruch nicht aufgebt und weder die Existenz eines zweiten deutschen Staates noch die polnische Westgrenze anerkennt?""","Und: ""Wie können wir Vertrauen in eure angeblich neue Politik haben, wenn ihr den Alleinvertretungsanspruch nicht aufgebt und weder die Existenz eines zweiten deutschen Staates noch die polnische Westgrenze anerkennt?""",4503,2.0,1.0,gegenwärtig/neutral,"Bezieht sich auf eine aktuelle souveränitäts‑ und Anerkennungsfrage (BRD/DDR, polnische Grenze) und nicht auf ethnische/biologische Identität."
Staat,1970-1989,1970,1970-01-30,"Um ein ""klareres Bild von dem Verhältnis der Bürger der DDR zu ihrem Staat zu gewinnen"", plant der Verlag Hoffmann und Campe eine umfangreiche Dokumentation von ""Briefen aus der DDR"".","Um ein ""klareres Bild von dem Verhältnis der Bürger der DDR zu ihrem Staat zu gewinnen"", plant der Verlag Hoffmann und Campe eine umfangreiche Dokumentation von ""Briefen aus der DDR"".",4509,1.0,1.0,gegenwärtig/neutral,"Sachliche, analytische Bezugnahme auf das gegenwärtige Verhältnis der DDR‑Bürger zu ihrem Staat, nicht ethnisch oder stolz konnotiert."
Staat,1970-1989,1970,1970-03-06,"Panetta mußte resignieren, als zweideutige Stellungnahmen aus dem Weißen Haus dazu beitrugen, daß im Senat die vom Führer des konservativen demokratischen Südstaatenblocks, Senator John Stennis, eingebrachte Entschließung mit großer Mehrheit gutgeheißen wurde, nach der die Integration der öffentlichen Schulen Amerikas ""gleichmäßig in allen Gebieten der Vereinigten Staaten, unbeschadet der Ursachen der Segregation"" zu verwirklichen sei.","Panetta mußte resignieren, als zweideutige Stellungnahmen aus dem Weißen Haus dazu beitrugen, daß im Senat die vom Führer des konservativen demokratischen Südstaatenblocks, Senator John Stennis, eingebrachte Entschließung mit großer Mehrheit gutgeheißen wurde, nach der die Integration der öffentlichen Schulen Amerikas ""gleichmäßig in allen Gebieten der Vereinigten Staaten, unbeschadet der Ursachen der Segregation"" zu verwirklichen sei.",4506,1.0,3.0,gegenwärtig/neutral,"Der Begriff bezeichnet hier die gegenwärtige verfassungsrechtliche Einheit der Vereinigten Staaten in neutralem, administrativem Kontext."
Staat,1946-1969,1969,1969-02-28,"Ich weiß, es gab Zeichen der Unzufriedenheit in Europa - ein Gefühl, daß die Vereinigten Staaten zu oft auf ihre Partner eingeredet haben, statt mit ihnen zu reden, oder daß sie sie lediglich über Entscheidungen unterrichtet haben, nachdem diese gefallen waren, statt sie vor solchen Entscheidungen zu konsultieren.","Ich weiß, es gab Zeichen der Unzufriedenheit in Europa - ein Gefühl, daß die Vereinigten Staaten zu oft auf ihre Partner eingeredet haben, statt mit ihnen zu reden, oder daß sie sie lediglich über Entscheidungen unterrichtet haben, nachdem diese gefallen waren, statt sie vor solchen Entscheidungen zu konsultieren.",4493,1.0,1.0,gegenwärtig/neutral,"Der Ausdruck kritisiert die Vereinigten Staaten als politischen Akteur wegen ihres gegenwärtigen diplomatischen Verhaltens gegenüber europäischen Partnern, nicht als ethnische/biologische Gemeinschaft."
Staat,1970-1989,1970,1970-11-27,"Nein, riefen die anderen; sie fürchteten, ein Staat, der die überlieferten Normen abschaffe, mache sich zum Zuhälter des Abstiegs und degradiere das Recht zu einer Prostituierten des Zeitgeistes.","Nein, riefen die anderen; sie fürchteten, ein Staat, der die überlieferten Normen abschaffe, mache sich zum Zuhälter des Abstiegs und degradiere das Recht zu einer Prostituierten des Zeitgeistes.",4508,3.0,1.0,zukünftig/projiziert,"Warnend formuliert, sieht der Satz den 'Staat' als potenziellen Gefährder überlieferter Normen und projiziert damit einen künftigen moralischen Verfall."
Staat,1970-1989,1970,1970-11-27,Die Vielzahl dieser Berichte bestätigt die wachsende Bedeutung wie die zunehmende Gefährlichkeit der schwarzen Revolutionsbewegung in den Vereinigten Staaten.,Die Vielzahl dieser Berichte bestätigt die wachsende Bedeutung wie die zunehmende Gefährlichkeit der schwarzen Revolutionsbewegung in den Vereinigten Staaten.,4510,2.0,3.0,zukünftig/projiziert,"‚Staat‘ tritt als geopolitische Referenz (»Vereinigte Staaten«) auf und wird im Kontext einer wachsenden/zu erwartenden sicherheitspolitischen Gefahr sachlich dargestellt, nicht als ethnisches Identitätszeichen."
Staat,1970-1989,1970,1970-01-16,"Es kann ein Staat, eine Regierung, ein Außenamt ja nichts anderes tun, als sich für das Wünschbare offen zu halten und seinen Teil dafür zu leisten, mit gutem Willen, aber ohne Illusionen.","Es kann ein Staat, eine Regierung, ein Außenamt ja nichts anderes tun, als sich für das Wünschbare offen zu halten und seinen Teil dafür zu leisten, mit gutem Willen, aber ohne Illusionen.",4511,1.0,1.0,zukünftig/projiziert,"Der Staat wird pragmatisch als handlungsfähige Institution dargestellt und mahnend zu realistischem, zukunftsorientiertem Handeln aufgefordert."
Staat,1970-1989,1971,1971-07-23,In den Vereinigten Staaten wird mittlerweile die dritte Auflage ausgeliefert.,In den Vereinigten Staaten wird mittlerweile die dritte Auflage ausgeliefert.,4513,1.0,3.0,gegenwärtig/neutral,'Vereinigten Staaten' fungiert als neutrale Ortsangabe/Lieferort ohne nationalistische oder emotional aufgeladene Konnotation.
Staat,1970-1989,1971,1971-06-04,Er entwickelt darin eine Reihe von Denkmodellen zur vergleichenden Analyse der auswärtigen Beziehungen souveräner Staaten.,Er entwickelt darin eine Reihe von Denkmodellen zur vergleichenden Analyse der auswärtigen Beziehungen souveräner Staaten.,4516,1.0,3.0,gegenwärtig/neutral,"Sachlich-wissenschaftliche Verwendung: betont staatliche Souveränität zur Analyse, ohne ethnische oder nationalistische Aufladung."
Staat,1970-1989,1971,1971-10-22,Gegenwärtig unterhält von allen lateinamerikanischen Staaten nur Chile volle diplomatische Beziehungen zu Kuba; Mexiko und Jamaika haben noch konsularische Beziehungen.,Gegenwärtig unterhält von allen lateinamerikanischen Staaten nur Chile volle diplomatische Beziehungen zu Kuba; Mexiko und Jamaika haben noch konsularische Beziehungen.,4515,1.0,3.0,gegenwärtig/neutral,"Neutraler, deskriptiver Verweis auf souveräne Staaten und ihre diplomatischen Beziehungen im aktuellen Kontext, ohne ethnische oder emotive Aufladung."
Staat,1970-1989,1971,1971-08-20,"Unter Berücksichtigung dieser Punkte klingt es wie blanker Hohn, daß der Anleger ""bei einer Anzahlung, von 50 Prozent oder mehr... zu einem achttägigen, kostenlosen Besuch in die Vereinigten Staaten eingeladen"" wird.","Unter Berücksichtigung dieser Punkte klingt es wie blanker Hohn, daß der Anleger ""bei einer Anzahlung, von 50 Prozent oder mehr... zu einem achttägigen, kostenlosen Besuch in die Vereinigten Staaten eingeladen"" wird.",4514,1.0,1.0,gegenwärtig/neutral,"‚Staat' erscheint in »Vereinigten Staaten« als ironisches Kritikobjekt zur aktuellen Praxis, nicht als ethnisch-stolze Zuschreibung."
Staat,1970-1989,1971,1971-03-05,"Der Iran ist - abgesehen von Nato-Verbündeten - der einzige nichtafrikanische Staat, der eine substantielle deutsche militärische Hilfe erhält.","Der Iran ist - abgesehen von Nato-Verbündeten - der einzige nichtafrikanische Staat, der eine substantielle deutsche militärische Hilfe erhält.",4518,1.0,3.0,gegenwärtig/neutral,Neutrale geopolitische Bezeichnung eines souveränen Akteurs; deskriptiv über gegenwärtige militärische Hilfe ohne ethnische Aufladung.
Staat,1970-1989,1971,1971-09-24,"Die vom Staat New York bezahlten Seelsorger mochten wissen, warum sie sich in die Front der Reformgegner einreihten.","Die vom Staat New York bezahlten Seelsorger mochten wissen, warum sie sich in die Front der Reformgegner einreihten.",4517,1.0,2.0,gegenwärtig/neutral,"Bezeichnet hier die administrative Finanzierungsinstanz (Staat New York) – nüchtern und aktuell, eher funktional/kritisch statt als identitätsstiftendes Stolzsymbol."
Staat,1970-1989,1971,1971-03-12,"Da sich das mit den unternehmerischen Interessen der Lehrherren meist nicht vereinbart, plädiert Wolfgang Lempert dafür, das Lehrlingswesen stärker aus dem ökonomischen Konkurrenzkampf herauszunehmen und statt dessen mehr den Staat dafür verantwortlich zu machen, einen Staat allerdings, den es in der heutigen Form nicht mehr geben dürfte.","Da sich das mit den unternehmerischen Interessen der Lehrherren meist nicht vereinbart, plädiert Wolfgang Lempert dafür, das Lehrlingswesen stärker aus dem ökonomischen Konkurrenzkampf herauszunehmen und statt dessen mehr den Staat dafür verantwortlich zu machen, einen Staat allerdings, den es in der heutigen Form nicht mehr geben dürfte.",4521,1.0,1.0,zukünftig/projiziert,"Der Staat wird kritisch als zu verändernde Institution genannt – es wird eine andere, künftig erwartete Staatsform gefordert."
Staat,1970-1989,1971,1971-07-23,"Die Sowjetunion hat ihr Ziel nicht aufgegeben, aus West-Berlin ein besonderes Völkerrechtssubjekt zu machen, einen dritten Staat auf deutschem Boden.","Die Sowjetunion hat ihr Ziel nicht aufgegeben, aus West-Berlin ein besonderes Völkerrechtssubjekt zu machen, einen dritten Staat auf deutschem Boden.",4522,1.0,1.0,zukünftig/projiziert,"Der Begriff wird als drohendes politisch-territoriales Ziel der Sowjetunion dargestellt, nicht als identitätsstiftendes Symbol."
Staat,1970-1989,1971,1971-02-26,"Europa ist zu klein - und zugleich zu potent, als daß seine Staaten es sich auf die Dauer leisten könnten, in feindseliger oder auch nur gleichgültiger Abgrenzung statt in nachbarlichem Einvernehmen zu leben.","Europa ist zu klein - und zugleich zu potent, als daß seine Staaten es sich auf die Dauer leisten könnten, in feindseliger oder auch nur gleichgültiger Abgrenzung statt in nachbarlichem Einvernehmen zu leben.",4519,1.0,2.0,zukünftig/projiziert,"'Staaten' bezeichnet institutionelle Akteure (Verfassungsgemeinschaft) und fungiert als Mahnung, dass sie künftig nicht in Feindschaft/Indifferenz verharren können."
Staat,1970-1989,1971,1971-01-29,"Die mangelnde Deckungsgleichheit beider Staaten und die Unmöglichkeit, sie zur Deckung zu bringen.","Die mangelnde Deckungsgleichheit beider Staaten und die Unmöglichkeit, sie zur Deckung zu bringen.",4523,1.0,1.0,gegenwärtig/neutral,"Sachliche Feststellung struktureller Nichtübereinstimmung beider Staaten; kritisch-reflexiv, nicht nationalistisch."
Staat,1970-1989,1971,1971-07-16,"Das Blech, das unsere Straßen immer mehr verstopft, zwingt den Staat zu Milliardenausgaben für den Straßenbau.","Das Blech, das unsere Straßen immer mehr verstopft, zwingt den Staat zu Milliardenausgaben für den Straßenbau.",4524,1.0,1.0,gegenwärtig/neutral,"Der Staat wird als handlungsfähige, fiskalisch belastete Institution dargestellt; kritischer, pflichtorientierter Ton ohne nationales Stolzvokabular."
Staat,1970-1989,1971,1971-03-05,"Die damalige SPD-Opposition beantragte im Bundestag, daß die Bundesrepublik in Zukunft völlig auf militärische Lieferungen an Staaten außerhalb der Nato verzichten sollte.","Die damalige SPD-Opposition beantragte im Bundestag, daß die Bundesrepublik in Zukunft völlig auf militärische Lieferungen an Staaten außerhalb der Nato verzichten sollte.",4526,1.0,3.0,zukünftig/projiziert,"Bezeichnet sachlich politische Einheiten (Staaten außerhalb der NATO) im Kontext einer zukünftigen Beschlussforderung, nicht ethnisch aufgeladen."
Staat,1970-1989,1971,1971-07-23,"Wenn heute die Warschauer Tageszeitung Zycie Warszawy den Münchner Sender ein Instrument der Kriegführung gegen die sozialistischen Staaten nennt, so spiegeln sich in diesem Vorwurf tiefsitzende kommunistische Entspannungsängste.","Wenn heute die Warschauer Tageszeitung Zycie Warszawy den Münchner Sender ein Instrument der Kriegführung gegen die sozialistischen Staaten nennt, so spiegeln sich in diesem Vorwurf tiefsitzende kommunistische Entspannungsängste.",4520,1.0,3.0,gegenwärtig/neutral,"‚sozialistische Staaten' bezeichnet hier gegenwärtige politische/ideologische Einheiten, nicht eine ethnisch-biologische Gemeinschaft; der Satz kommentiert dies analytisch/kritisch, nicht als Stolzsymbol."
Staat,1970-1989,1971,1971-07-09,"""Ich glaube, daß Israel mit uns ein Interesse daran hat, daß die Beziehungen aller in den Nahost-Konflikt verwickelten Länder zu allen anderen Staaten so schnell und so umfassend wie möglich normalisiert werden.","""Ich glaube, daß Israel mit uns ein Interesse daran hat, daß die Beziehungen aller in den Nahost-Konflikt verwickelten Länder zu allen anderen Staaten so schnell und so umfassend wie möglich normalisiert werden.",4528,1.0,3.0,zukünftig/projiziert,‚Staat(en)ʼ wird neutral-diplomatisch als völkerrechtlicher Akteur verwendet und auf eine künftige Normalisierung der Beziehungen projiziert.
Staat,1970-1989,1971,1971-01-29,"Die Antinikotin-Fronde in England und den USA hat auch in unserem Land denjenigen Auftrieb gegeben, die das Werbetrommeln der Tabakkonzerne seit langem der einschränkenden Kontrolle des Staates unterwerfen wollen.","Die Antinikotin-Fronde in England und den USA hat auch in unserem Land denjenigen Auftrieb gegeben, die das Werbetrommeln der Tabakkonzerne seit langem der einschränkenden Kontrolle des Staates unterwerfen wollen.",4512,1.0,2.0,gegenwärtig/neutral,"Der Staat wird als gegenwärtige regulatorische Instanz dargestellt (Kontrolle/Regulierung), nicht als ethnisch-biologisches Kollektiv; die Formulierung ‚einschränkenden Kontrolle‘ verleiht einen leicht kritischen Ton."
Staat,1970-1989,1971,1971-02-19,"Können zwei Staaten ihre Gegensätze nicht überwinden, so produziert die Diplomatie am Ende, um nicht alle Fäden abreißen zu lassen, ein Kulturabkommen.","Können zwei Staaten ihre Gegensätze nicht überwinden, so produziert die Diplomatie am Ende, um nicht alle Fäden abreißen zu lassen, ein Kulturabkommen.",4525,1.0,3.0,gegenwärtig/neutral,"Das Wort bezeichnet zwei politische Akteure in pragmatischem, diplomatischem Sinn und nicht eine ethnisch aufgeladene Gemeinschaft, es beschreibt eine gegenwärtige, funktionale Praxis."
Staat,1970-1989,1971,1971-02-12,"Es folgten Gabun, das über Uran und andere wertvolle Bodenschätze verfügt, und Kamerun, wo aus, französischem und englischem Mandat ein mehrsprachiger Staat zusammengewachsen ist, in dem der französische Einfluß heute überwiegt.","Es folgten Gabun, das über Uran und andere wertvolle Bodenschätze verfügt, und Kamerun, wo aus, französischem und englischem Mandat ein mehrsprachiger Staat zusammengewachsen ist, in dem der französische Einfluß heute überwiegt.",4527,1.0,3.0,gegenwärtig/neutral,"Bezieht sich auf einen politisch-territorialen, aus Mandaten entstandenen Staat und beschreibt dessen aktuellen Zustand (französischer Einfluß überwiegt)."
Staat,1970-1989,1972,1972-12-08,Die Versicherten haben nichts - der Staat und die Verbände alles zu sagen,Die Versicherten haben nichts - der Staat und die Verbände alles zu sagen,4533,1.0,1.0,gegenwärtig/neutral,Kritisiert die gegenwärtige Machtstellung des Staates gegenüber den Versicherten als institutionelle Autorität.
Staat,1970-1989,1972,1972-06-16,"Die größten Pariser Zeitungen sind im Besitz von Industriellen, von Banken oder vom Staat.","Die größten Pariser Zeitungen sind im Besitz von Industriellen, von Banken oder vom Staat.",4532,1.0,3.0,gegenwärtig/neutral,Sachliche Nennung des Staates als gegenwärtiger institutioneller Eigentümer ohne nationalistische oder stolzbetonte Wertung.
Staat,1970-1989,1972,1972-06-16,"Der Beamte verweist in diesem Zusammenhang auf das Organisationskomitee für die Spiele der XX. Olympiade München 1972, in dem Sport und Staat paritätisch vertreten sind.","Der Beamte verweist in diesem Zusammenhang auf das Organisationskomitee für die Spiele der XX. Olympiade München 1972, in dem Sport und Staat paritätisch vertreten sind.",4534,1.0,3.0,gegenwärtig/neutral,"Neutrale, institutionelle Erwähnung des Staates als gleichberechtigter Repräsentant im zeitgenössischen Organisationskomitee."
Staat,1970-1989,1972,1972-10-13,"Denn die Terroristen müßten die arabischen Staaten in einen Krieg gegen Israel ziehen, die Großmächte zum Eingreifen zwingen, den Staat Israel liquidieren und König Husseins Jordanien zurückerobern - um an ihr Ziel, den Staat Palästina, zu kommen.","Denn die Terroristen müßten die arabischen Staaten in einen Krieg gegen Israel ziehen, die Großmächte zum Eingreifen zwingen, den Staat Israel liquidieren und König Husseins Jordanien zurückerobern - um an ihr Ziel, den Staat Palästina, zu kommen.",4529,4.0,2.0,zukünftig/projiziert,Das Wort bezeichnet hier ein zu liquidierendes bzw. zu errichtendes politisches Gebilde in einem projizierten Gewaltplan und ist daher konfliktbetont-nationalistisch.
Staat,1970-1989,1972,1972-02-18,"Eine größere Gruppe plädiert für den Anschluß an Griechenland; ein kleinerer Teil forderte dagegen Makarios mehrmals auf, Zypern als selbständigen Staat ""auf jeden Fall"" zu erhalten..","Eine größere Gruppe plädiert für den Anschluß an Griechenland; ein kleinerer Teil forderte dagegen Makarios mehrmals auf, Zypern als selbständigen Staat ""auf jeden Fall"" zu erhalten..",4530,2.0,4.0,zukünftig/projiziert,"‘Staat’ wird hier als politische Souveränität Zyperns verstanden (Gegensatz zum Anschluß), emphatisch verteidigt und als zu bewahrende Zukunftsoption formuliert, nicht als ethnisch-biologisches Gemeinschaftszeichen."
Staat,1970-1989,1972,1972-09-29,"[...] Daß unsere Kinder in einer für sie feindlichen Umwelt leben, wird immer wieder geschildert, und spätestens seit dem Report von Hans Peter Bleuel ""Kinder in Deutschland"", Hanser Verlag, 1971) liegen die Fakten gesammelt vor: höchste Säuglingssterblichkeit unter allen Staaten in Westeuropa; 25000 Spielplätze zu wenig; jährlich sterben 2000 Kinder auf dem Schulweg, 50000 werden verletzt; eine Million besitzen kein eigenes Bett; von drei Kindern findet nur eines Platz im Kindergarten, und in den Wohnungen bekommen sie stets die kleinsten Zimmer, von den überfüllten Klassen einmal nicht zu sprechen... [...]","[...] Daß unsere Kinder in einer für sie feindlichen Umwelt leben, wird immer wieder geschildert, und spätestens seit dem Report von Hans Peter Bleuel ""Kinder in Deutschland"", Hanser Verlag, 1971) liegen die Fakten gesammelt vor: höchste Säuglingssterblichkeit unter allen Staaten in Westeuropa; 25000 Spielplätze zu wenig; jährlich sterben 2000 Kinder auf dem Schulweg, 50000 werden verletzt; eine Million besitzen kein eigenes Bett; von drei Kindern findet nur eines Platz im Kindergarten, und in den Wohnungen bekommen sie stets die kleinsten Zimmer, von den überfüllten Klassen einmal nicht zu sprechen... [...]",4535,1.0,1.0,gegenwärtig/neutral,Bezieht sich auf gegenwärtige Versäumnisse staatlicher Verantwortung bei der Kinderfürsorge und kritisiert Leistungsdefizite.
Staat,1970-1989,1972,1972-06-23,"Die Öffnung von Grenzen, und sei sie auch noch so einseitig und unzulänglich, stellt Staaten wie die DDR vor nahezu unlösbare Probleme.","Die Öffnung von Grenzen, und sei sie auch noch so einseitig und unzulänglich, stellt Staaten wie die DDR vor nahezu unlösbare Probleme.",4531,2.0,2.0,gegenwärtig/neutral,"Der Staat wird als gegenwärtiger, institutioneller Akteur (DDR) dargestellt und problematisiert – ohne ethnisch-biologische Aufladung."
Staat,1970-1989,1970,1970-10-09,"Und wenn die Organisation ausreicht, sind all jene Schwierigkeiten zu überwinden, die in der kulturellen und religiösen Tradition oder auch in der Konkurrenz und dem Argwohn zwischen einzelnen Stämmen oder Staaten ihre Wurzel haben.","Und wenn die Organisation ausreicht, sind all jene Schwierigkeiten zu überwinden, die in der kulturellen und religiösen Tradition oder auch in der Konkurrenz und dem Argwohn zwischen einzelnen Stämmen oder Staaten ihre Wurzel haben.",4504,,,,API Error: Request timed out.
Staat,1970-1989,1972,1972-09-15,"An den Grenzen zu beiden Staaten sind Truppen und Panzer aufmarschiert - nach Alfons Worten hat eine ""neue Phase im Kampf gegen die Terroristen"" begonnen.","An den Grenzen zu beiden Staaten sind Truppen und Panzer aufmarschiert - nach Alfons Worten hat eine ""neue Phase im Kampf gegen die Terroristen"" begonnen.",4536,2.0,2.0,gegenwärtig/neutral,"Bezieht sich auf territoriale Akteure an den Grenzen in einer aktuellen militärischen Eskalation, staatlich-politisch und nicht ethnisch aufgeladen."
Staat,1970-1989,1972,1972-08-18,Beide Staaten haben ihre Botschafter zu Konsultationen zurückgerufen.,Beide Staaten haben ihre Botschafter zu Konsultationen zurückgerufen.,4538,1.0,3.0,gegenwärtig/neutral,"Diplomatische, deskriptive Verwendung des souveränen Staatsbegriffs ohne ethnische oder stolzbetonte Konnotation."
Staat,1970-1989,1972,1972-09-29,Noch nie hat ein Staat in den Messehallen eine solche Sonderschau von Konsum- und Investitionsgütern veranstaltet.,Noch nie hat ein Staat in den Messehallen eine solche Sonderschau von Konsum- und Investitionsgütern veranstaltet.,4540,1.0,4.0,gegenwärtig/neutral,"Der Staat erscheint als moderner Organisator wirtschaftlicher Leistung (stolze, präsentische Darstellung), ohne ethnische oder biologisierende Aufladung."
Staat,1970-1989,1972,1972-11-24,"Der Wunsch, bei der Diskussion über die Zukunft Gesamteuropas als souveräner Staat aufzutreten, erwies sich als stärker denn der Drang, gemeinsam das Gewicht der Gemeinschaft in die KSZE einzubringen.","Der Wunsch, bei der Diskussion über die Zukunft Gesamteuropas als souveräner Staat aufzutreten, erwies sich als stärker denn der Drang, gemeinsam das Gewicht der Gemeinschaft in die KSZE einzubringen.",4539,2.0,4.0,zukünftig/projiziert,"Betont politisch-institutionelle Souveränität als künftige Handlungsoption gegenüber supranationaler Gemeinschaft, ohne erkennbare ethnische Konnotation."
Staat,1970-1989,1972,1972-02-25,"Darüberhinaus strebt die Bundesregierung an, daß in einem Grundvertrag die besonderen Beziehungen der beiden deutschen Staaten fixiert werden.","Darüberhinaus strebt die Bundesregierung an, daß in einem Grundvertrag die besonderen Beziehungen der beiden deutschen Staaten fixiert werden.",4541,1.0,3.0,zukünftig/projiziert,"Juristisch-pragmatische Formulierung zur künftigen vertraglichen Fixierung zweier staatlicher Einheiten, nicht ethnisch-nationalistisch."
Staat,1970-1989,1972,1972-10-13,"Ehe die Vereinten Nationen, mit Zustimmung Moskaus, im November 1947 als Ersatz für das britische Mandat die Teilung Palästinas in zwei Staaten beschlossen, hatte der Generalsekretär der Arabischen Liga, Azzam, dem israelischen UN-Vertreter Eban anvertraut: ""Der Nahe Osten muß wie Europa seine eigene Lösung finden - mit Gewalt.""","Ehe die Vereinten Nationen, mit Zustimmung Moskaus, im November 1947 als Ersatz für das britische Mandat die Teilung Palästinas in zwei Staaten beschlossen, hatte der Generalsekretär der Arabischen Liga, Azzam, dem israelischen UN-Vertreter Eban anvertraut: ""Der Nahe Osten muß wie Europa seine eigene Lösung finden - mit Gewalt.""",4542,1.0,2.0,historisch/überholt,‚Staat‘ wird hier als politisch-rechtliche Einheit in einer historischen Schilderung der UN-Teilung gebraucht und nicht als biologisch-ethnische Gemeinschaft; der Ton ist eher reflektierend/konfliktgeladen als stolz.
Staat,1970-1989,1972,1972-06-02,"Als erstes verlangt Cefis, daß der Staat Betriebe für die 14000 überflüssigen Arbeitskräfte errichtet, damit Montedison die alten Fabriken endlich schließen kann.","Als erstes verlangt Cefis, daß der Staat Betriebe für die 14000 überflüssigen Arbeitskräfte errichtet, damit Montedison die alten Fabriken endlich schließen kann.",4545,1.0,3.0,gegenwärtig/neutral,"Der Staat wird als gegenwärtiger, funktionaler Akteur zur Schaffung von Arbeitsplätzen angerufen, ohne ethnische oder stolze Rhetorik."
Staat,1970-1989,1972,1972-01-07,"Die Vereinigten Staaten haben beschlossen, 40 Phantom-Jagdbomber und 86 Skyhawks an Israel zu liefern.","Die Vereinigten Staaten haben beschlossen, 40 Phantom-Jagdbomber und 86 Skyhawks an Israel zu liefern.",4543,1.0,3.0,gegenwärtig/neutral,"Bezieht sich neutral auf die USA als handelnden souveränen Staat in einer außenpolitischen Waffenlieferung, ohne ethnisch-nationalistische Rhetorik; dargestellt als aktuelle Entscheidung."
