Keyword,Period,Year,Date,Hit_Cleaned,Hit,Index,Intensity,Valence,Temporality,Reasoning
Staat,1946-1969,1960.0,1960-09-02,Nur durch die Anerkennung der Oder-Neiße-Linie seitens der Bundesrepublik und seitens des noch nicht vorhandenen künftigen neutralen Staates Ostdeutschland würde die gute Nachbarschaft mit Polen (zum Leidwesen Rußlands) erreicht werden.,Nur durch die Anerkennung der Oder-Neiße-Linie seitens der Bundesrepublik und seitens des noch nicht vorhandenen künftigen neutralen Staates Ostdeutschland würde die gute Nachbarschaft mit Polen (zum Leidwesen Rußlands) erreicht werden.,4213,1.0,3.0,zukünftig/projiziert,"Bezieht sich auf einen explizit künftigen, noch nicht vorhandenen neutralen Staat und betont politische/territoriale Anerkennung statt ethnische Gemeinschaft."
Staat,1946-1969,1960.0,1960-08-05,"Auch der Staat erklärte, er fühle sich nicht getroffen.","Auch der Staat erklärte, er fühle sich nicht getroffen.",4219,1.0,3.0,gegenwärtig/neutral,Institutioneller Akteur äußert sich defensiv in der Gegenwart; keine ethnisch-nationale Aufladung erkennbar.
Staat,1946-1969,1960.0,1960-11-11,"""Es ist nicht die Nation, die alt ist, es sind nur ihre Führer"" - dies harte Diktum Walter Lippmanns, des gestrengen Tugendwächters der Vereinigten Staaten, haben die Amerikaner beherzigt.","""Es ist nicht die Nation, die alt ist, es sind nur ihre Führer"" - dies harte Diktum Walter Lippmanns, des gestrengen Tugendwächters der Vereinigten Staaten, haben die Amerikaner beherzigt.",4218,1.0,2.0,gegenwärtig/neutral,Der Staat (die 'Vereinigten Staaten') wird als zivil-politische Instanz und moralischer 'Tugendwächter' kritisch kommentiert und auf die gegenwärtige Haltung der Amerikaner bezogen.
Staat,1946-1969,1960.0,1960-08-26,"Man kaufe sich die Regensburger Domspatzen in der Diskothek zu Bonn und eine Posaune, auf der man in den Staaten hervorblasen kann die kostbare, köstliche, teure Zeit in Old Germany, das sich so frisch herausgeputzt hat, als wäre es gerade erst erfunden worden.","Man kaufe sich die Regensburger Domspatzen in der Diskothek zu Bonn und eine Posaune, auf der man in den Staaten hervorblasen kann die kostbare, köstliche, teure Zeit in Old Germany, das sich so frisch herausgeputzt hat, als wäre es gerade erst erfunden worden.",4214,1.0,2.0,historisch/überholt,‚Staat(en)ʼ fungiert hier als bloße Ortsangabe in einem ironisch-konsumistischen Text über ein nostalgisch inszeniertes ‚Old Germany‘ und ist nicht als ethnisch aufgeladener Identitätsbegriff verwendet.
Staat,1946-1969,1960.0,1960-11-11,"Jene Kräfte und Strömungen, die einer wirtschaftlichen Verständigung aller freien europäischen Länder widerstrebten, mögen vorübergehend in der Haltung der Vereinigten Staaten eine Rechtfertigung für ihre Resistenz gefunden haben.","Jene Kräfte und Strömungen, die einer wirtschaftlichen Verständigung aller freien europäischen Länder widerstrebten, mögen vorübergehend in der Haltung der Vereinigten Staaten eine Rechtfertigung für ihre Resistenz gefunden haben.",4220,1.0,2.0,gegenwärtig/neutral,"‚Staat‘ fungiert als geopolitischer Akteur (die Vereinigten Staaten) und wird kritisch als Rechtfertigungsquelle, nicht als ethnisch-nationales Symbol, dargestellt."
Staat,1946-1969,1960.0,1960-07-08,"Von eh und je war der Staat für die Liberalen nichts anderes als eine Art Versicherungsanstalt, bei der man Sicherheit für Leben, Freiheit und Eigentum erkaufte und von der man im übrigen nicht behelligt werden wollte; für die Konservativen aber war er die Verkörperung der gottgewollten sozialen Ordnung, während für die Sozialisten sein Sinn, die besondere Aufgabe darin lag, die wirtschaftlich Abhängigen zu befreien, damit sie politisch frei würden.","Von eh und je war der Staat für die Liberalen nichts anderes als eine Art Versicherungsanstalt, bei der man Sicherheit für Leben, Freiheit und Eigentum erkaufte und von der man im übrigen nicht behelligt werden wollte; für die Konservativen aber war er die Verkörperung der gottgewollten sozialen Ordnung, während für die Sozialisten sein Sinn, die besondere Aufgabe darin lag, die wirtschaftlich Abhängigen zu befreien, damit sie politisch frei würden.",4217,2.0,3.0,historisch/überholt,"Analytische Gegenüberstellung dreier historisch gewachsener ideologischer Deutungen des Staates, einschließlich einer organisch‑göttlichen konservativen Vorstellung, ohne exaltierenden Stolz."
Staat,1946-1969,1960.0,1960-09-16,"Die offiziell noch nicht wieder existierende sozialdemokratische Partei bietet sich an, die Funktion des Staats zu übernehmen.","Die offiziell noch nicht wieder existierende sozialdemokratische Partei bietet sich an, die Funktion des Staats zu übernehmen.",4222,1.0,3.0,zukünftig/projiziert,"Bezieht sich auf eine institutionelle Funktion staatlicher Ordnung, nicht auf ethnische Gemeinschaft, und die Übernahme wird als künftig/projiziert dargestellt."
Staat,1946-1969,1960.0,1960-11-18,"Als Günter Grass im vorigen Jahr den Bremer Literaturpreis nicht erhielt, den eine unabhängige Jury ihm zuerkannt hatte, war das für die Verantwortlichen zwar blamabel genug, aber es war verständlich: der Staat wollte nicht Aufsässigkeit prämiieren.","Als Günter Grass im vorigen Jahr den Bremer Literaturpreis nicht erhielt, den eine unabhängige Jury ihm zuerkannt hatte, war das für die Verantwortlichen zwar blamabel genug, aber es war verständlich: der Staat wollte nicht Aufsässigkeit prämiieren.",4223,1.0,2.0,gegenwärtig/neutral,"Der Begriff steht als zivile Autorität, die Aufsässigkeit abweist (kritisch/ablehnend), und wird im gegenwärtigen Kontext beschrieben."
Staat,1946-1969,1960.0,1960-06-10,"Um diese Industrie auszubauen, könnte der Staat die gehorteten Gold- und Valutabeträge der Staatskasse, die für ein so bescheidenes kleines Land ein großes Vermögen darstellen, verwenden.","Um diese Industrie auszubauen, könnte der Staat die gehorteten Gold- und Valutabeträge der Staatskasse, die für ein so bescheidenes kleines Land ein großes Vermögen darstellen, verwenden.",4221,1.0,3.0,zukünftig/projiziert,"Der 'Staat' erscheint als sachlich-ökonomischer Akteur für künftige Investitionen, ohne ethnische Rhetorik oder symbolische Aufladung."
Staat,1946-1969,1960.0,1960-08-19,Die Regierung der Vereinigten Staaten hat sich seit längerer Zeit regelmäßig mit größter Entschiedenheit gegen eine gesamteuropäische Freihandelszone ausgesprochen.,Die Regierung der Vereinigten Staaten hat sich seit längerer Zeit regelmäßig mit größter Entschiedenheit gegen eine gesamteuropäische Freihandelszone ausgesprochen.,4225,1.0,3.0,gegenwärtig/neutral,"Bezeichnet den souveränen außenpolitischen Akteur (USA) in einer aktuellen, sachlich-politischen Darstellung ohne ethnische Konnotation."
Staat,1946-1969,1960.0,1960-09-23,Üblicherweise gibt nun aber jeder Staat seine Stimmen als Ganzes ab.,Üblicherweise gibt nun aber jeder Staat seine Stimmen als Ganzes ab.,4227,1.0,3.0,gegenwärtig/neutral,Sachlich-deskriptive Darstellung des Staates als politisches Handlungsprinzip ohne ethnische oder nationalistische Konnotation.
Staat,1946-1969,1960.0,1960-09-09,"Früher haben die europäischen Staaten, zuletzt als Nationalstaaten gegeneinander im Kampf, sich eifrig bemüht um den Vorrang an militärischer Stärke und an diplomatischer Kunst der Überlistung.","Früher haben die europäischen Staaten, zuletzt als Nationalstaaten gegeneinander im Kampf, sich eifrig bemüht um den Vorrang an militärischer Stärke und an diplomatischer Kunst der Überlistung.",4226,3.0,1.0,historisch/überholt,"Stellt die (National)staaten als frühere, rivalisierende Akteure dar und kritisiert ihr Streben nach militärischem Vorrang und diplomatischer Überlistung."
Staat,1946-1969,1960.0,1960-05-27,"""Die Umwandlung eines autoritären Staates in eine Demokratie ist ein schwieriger Prozeß, und den meisten Staaten gelang er nur über Revolutionen und Blutvergießen.","""Die Umwandlung eines autoritären Staates in eine Demokratie ist ein schwieriger Prozeß, und den meisten Staaten gelang er nur über Revolutionen und Blutvergießen.",4224,1.0,1.0,historisch/überholt,"Das Wort bezeichnet die politische Herrschaftsform kritisch und verweist auf historische, gewaltsame Übergänge zur Demokratie."
Staat,1946-1969,1960.0,1960-09-09,"Aus dieser Überzeugung nehmen sie sich das Recht, den Staat und seine Apparatur in den Dienst ihres Kampfes um die Wahlentscheidung zu stellen.","Aus dieser Überzeugung nehmen sie sich das Recht, den Staat und seine Apparatur in den Dienst ihres Kampfes um die Wahlentscheidung zu stellen.",4231,1.0,1.0,gegenwärtig/neutral,Der Staat wird kritisch als aktuell instrumentalisierte Apparatur für parteipolitischen Wahlkampf dargestellt.
Staat,1946-1969,1960.0,1960-03-18,Zum siebtenmal ist Bundeskanzler Adenauer in den Vereinigten Staaten - aber noch nie stand er dort vor einer so schwierigen und heiklen Aufgabe.,Zum siebtenmal ist Bundeskanzler Adenauer in den Vereinigten Staaten - aber noch nie stand er dort vor einer so schwierigen und heiklen Aufgabe.,4230,1.0,3.0,gegenwärtig/neutral,"Bezieht sich deskriptiv auf das Besuchsland (Vereinigte Staaten) im aktuellen diplomatischen Kontext, ohne ethnisierende oder stolzbetonte Aufladung."
Staat,1946-1969,1961.0,1961-12-15,"Wie Minor S. Jameson jr., ein Vorstandsmitglied der IPAA, vor kurzem der Presse mitteilte, sind die laufenden Bestände an Erdöl und Erdölprodukten in den Vereinigten Staaten derzeit um rund 30 Millionen Barrels (Faß) höher als zur gleichen Zeit des Vorjahres.","Wie Minor S. Jameson jr., ein Vorstandsmitglied der IPAA, vor kurzem der Presse mitteilte, sind die laufenden Bestände an Erdöl und Erdölprodukten in den Vereinigten Staaten derzeit um rund 30 Millionen Barrels (Faß) höher als zur gleichen Zeit des Vorjahres.",4234,1.0,3.0,gegenwärtig/neutral,"Bezeichnet die Vereinigten Staaten sachlich als Wirtschafts- und Verwaltungsraum in einem aktuellen, statistischen Kontext ohne nationalistische Aufladung."
Staat,1946-1969,1960.0,1960-10-07,"Und er hat in einer vielbeachteten Rede verlangt, daß sowohl die Sowjetunion als auch die Vereinigten Staaten sich aus dem Nahen Osten zurückziehen sollten.","Und er hat in einer vielbeachteten Rede verlangt, daß sowohl die Sowjetunion als auch die Vereinigten Staaten sich aus dem Nahen Osten zurückziehen sollten.",4229,1.0,1.0,zukünftig/projiziert,"Der 'Staat' erscheint als handelnder internationaler Akteur, der kritisiert und zu einem zukünftigen Rückzug aufgefordert wird."
Staat,1946-1969,1960.0,1960-11-18,"Dem Volk imponierte dieses drastische Vorgehen - und auch seine Sparsamkeit, die es immerhin zuwege brachte, daß nicht nur die völlig zerrüttete Wirtschaftsbilanz des Staates wieder in Ordnung kam, sondern sogar ein ansehnlicher Überschuß herausgewirtschaftet wurde.","Dem Volk imponierte dieses drastische Vorgehen - und auch seine Sparsamkeit, die es immerhin zuwege brachte, daß nicht nur die völlig zerrüttete Wirtschaftsbilanz des Staates wieder in Ordnung kam, sondern sogar ein ansehnlicher Überschuß herausgewirtschaftet wurde.",4228,1.0,4.0,historisch/überholt,"Der Staat wird als fiskalische Instanz dargestellt; die wiederhergestellte Wirtschaftsbilanz wird lobend hervorgehoben — staatsbürgerlich und stolz, als vergangene Leistung."
Staat,1946-1969,1960.0,1960-10-28,Und ganz am Schluß werde Südafrika - die vier weißen und die acht schwarzen Staaten zusammen - so eine Art Commonwealth bilden.,Und ganz am Schluß werde Südafrika - die vier weißen und die acht schwarzen Staaten zusammen - so eine Art Commonwealth bilden.,4232,5.0,3.0,zukünftig/projiziert,"Entwirft eine zukünftige, nach 'weißen' und 'schwarzen' Staaten gegliederte Staatlichkeit und verwendet ethnisierende Kategorien."
Staat,1946-1969,1961.0,1961-09-01,"Die Bundesfinanzrichter erklären jedoch, daß das Vertrauen des Bürgers zum Staat den Vorrang haben muß, auch wenn hierdurch ein gewisser Verlust an Steuern eintritt.","Die Bundesfinanzrichter erklären jedoch, daß das Vertrauen des Bürgers zum Staat den Vorrang haben muß, auch wenn hierdurch ein gewisser Verlust an Steuern eintritt.",4239,1.0,4.0,gegenwärtig/neutral,"Der Satz betont das bürgerliche Vertrauen in die staatliche Institution als normative Priorität, nicht ethnisch aufgeladen."
Staat,1946-1969,1961.0,1961-09-22,"So gesehen, ist Deutschland noch nicht wirklich ein demokratischer Staat.","So gesehen, ist Deutschland noch nicht wirklich ein demokratischer Staat.",4237,1.0,1.0,zukünftig/projiziert,"Kritische Bestandsaufnahme: ‚Staat‘ wird als verfassungsstaatliches Ziel und nicht als ethnische Gemeinschaft verstanden, mit impliziter Erwartung künftiger Demokratisierung."
Staat,1946-1969,1961.0,1961-03-24,Kennedy hat inzwischen die Haltung der Vereinigten Staaten geklärt:,Kennedy hat inzwischen die Haltung der Vereinigten Staaten geklärt:,4241,1.0,3.0,gegenwärtig/neutral,Beschreibt sachlich die aktuell geklärte außenpolitische Position der USA und enthält keine ethnisch-völkische Aufladung.
Staat,1946-1969,1961.0,1961-12-08,"""Der Staat Israel"", so expliziert uns eine neues Buch, ""liegt am Mittelmeer, und zwar derart, daß man von jedem beliebigen Punkt des Landesinnern in einer halben Stunde entweder ans Meer oder in arabische Gefangenschaft kommt.""","""Der Staat Israel"", so expliziert uns eine neues Buch, ""liegt am Mittelmeer, und zwar derart, daß man von jedem beliebigen Punkt des Landesinnern in einer halben Stunde entweder ans Meer oder in arabische Gefangenschaft kommt.""",4235,3.0,1.0,gegenwärtig/neutral,"Der Begriff betont die territoriale Verwundbarkeit und den ethnischen Konflikt in der Gegenwartsbeschreibung, nicht eine staatsbürgerliche Verfassungsidentität."
Staat,1946-1969,1961.0,1961-12-29,"In den Vereinigten Staaten bestehe eine starke und immer noch stärker werdende liberale Bewegung, die jede faschistische Rechtstendenz besiegen könne.","In den Vereinigten Staaten bestehe eine starke und immer noch stärker werdende liberale Bewegung, die jede faschistische Rechtstendenz besiegen könne.",4236,1.0,3.0,zukünftig/projiziert,Bezieht sich auf die USA als demokratischen Rechtsstaat und beschreibt eine gegenwärtig erstarkende liberale Bewegung mit projektiertem Wirken gegen faschistische Tendenzen.
Staat,1946-1969,1961.0,1961-11-03,"Sportliche Siege zu erringen und Rekorde aufzustellen, ist eine Aufgabe, die es unter Zurückstellung aller persönlichen Wünsche und bei einer totalen Förderung durch den Staat zu erfüllen gilt.","Sportliche Siege zu erringen und Rekorde aufzustellen, ist eine Aufgabe, die es unter Zurückstellung aller persönlichen Wünsche und bei einer totalen Förderung durch den Staat zu erfüllen gilt.",4240,4.0,5.0,zukünftig/projiziert,"Der Staat erscheint als aktiv fördernder, kollektivistischer Akteur, der individuelle Wünsche zugunsten nationaler Leistungsziele zurückstellt."
Staat,1946-1969,1961.0,1961-08-25,"Einunddreißig afroasiatische Staaten haben der Vollversammlung der Vereinten Nationen eine Resolution vorgelegt, in der sie die Haltung Frankreichs im Biserta-Konflikt mißbilligen.","Einunddreißig afroasiatische Staaten haben der Vollversammlung der Vereinten Nationen eine Resolution vorgelegt, in der sie die Haltung Frankreichs im Biserta-Konflikt mißbilligen.",4245,1.0,3.0,gegenwärtig/neutral,"'Staat' bezeichnet hier souveräne, politisch handelnde Einheiten in einem diplomatischen Kontext, nicht eine ethnische oder volkstümliche Gemeinschaft."
Staat,1946-1969,1961.0,1961-04-28,"Denn was sie an unserem Staate und unserer Gesellschaft auszusetzen haben, betrachten sie als Familienangelegenheit.","Denn was sie an unserem Staate und unserer Gesellschaft auszusetzen haben, betrachten sie als Familienangelegenheit.",4242,3.0,2.0,gegenwärtig/neutral,"‚unserem Staate‘ signalisiert kollektive In‑Group‑Zugehörigkeit und die Privatisierung von Kritik (defensiv/nationalistisch, aber nicht ausdrücklich ethnisch), und das Urteil bezieht sich auf die gegenwärtige Praxis."
Staat,1946-1969,1961.0,1961-09-15,In den Vereinigten Staaten und ähnlich in andern entwickelten Volkswirtschaften ist das Wachstum des Kohleverbrauchs schon seit Jahren beendet und teilweise gar in eine rückläufige Phase übergegangen.,In den Vereinigten Staaten und ähnlich in andern entwickelten Volkswirtschaften ist das Wachstum des Kohleverbrauchs schon seit Jahren beendet und teilweise gar in eine rückläufige Phase übergegangen.,4246,1.0,3.0,gegenwärtig/neutral,Der Begriff dient rein deskriptiv zur Kennzeichnung der USA als Wirtschaftseinheit und beschreibt einen aktuellen Befund ohne nationalistischen Pathos.
Staat,1946-1969,1961.0,1961-01-20,"Unter den afrikanischen Politikern, die bisher nach Bonn eingeladen wurden, nimmt der Gast, der am 23. Januar in der Bundeshauptstadt eintrifft, eine Sonderstellung ein: Julius Nyerere, der Chefminister von Tanganyika, kommt nicht als Vertreter eines unabhängigen Staates.","Unter den afrikanischen Politikern, die bisher nach Bonn eingeladen wurden, nimmt der Gast, der am 23. Januar in der Bundeshauptstadt eintrifft, eine Sonderstellung ein: Julius Nyerere, der Chefminister von Tanganyika, kommt nicht als Vertreter eines unabhängigen Staates.",4247,1.0,3.0,gegenwärtig/neutral,Bezieht sich deskriptiv auf den gegenwärtigen Rechts‑/Souveränitätsstatus (fehlende Unabhängigkeit) und ist nicht ethnisch oder stolz konnotiert.
Staat,1946-1969,1961.0,1961-06-09,"In Paris sagte er, die Vereinigten Staaten seien eine Tochter Frankreichs, und jedermann habe - nach Benjamin Franklin - zwei Vaterländer: Frankreich und das eigene.","In Paris sagte er, die Vereinigten Staaten seien eine Tochter Frankreichs, und jedermann habe - nach Benjamin Franklin - zwei Vaterländer: Frankreich und das eigene.",4244,2.0,2.0,historisch/überholt,"Bezieht sich auf historische Beziehungen und metaphorische ‚Vaterland‘-Rhetorik, eher kulturell/bürgerschaftlich als ethnisch."
Staat,1946-1969,1961.0,1961-09-22,"Adoula wird auch weiterhin jedes Mittel recht sein, um die reiche Provinz im Süden des Landes ""zurückzuholen"" und damit einem finanziellen Ruin seines Staates zu entrinnen.","Adoula wird auch weiterhin jedes Mittel recht sein, um die reiche Provinz im Süden des Landes ""zurückzuholen"" und damit einem finanziellen Ruin seines Staates zu entrinnen.",4248,2.0,2.0,zukünftig/projiziert,Der Staat wird als ökonomisch-territorialisches Interesse dargestellt (keine ethnische/biologische Rhetorik) und im Hinblick auf zukünftige Maßnahmen zur Rettung seiner Finanzen beschrieben.
Staat,1946-1969,1961.0,1961-04-21,"Was die Beziehungen zu den osteuropäischen Staaten angeht, so soll die Bundesregierung fordern, daß alle Deutschen innerhalb der Reichsgrenzen von 1937, aber auch jene außerhalb dieser Grenzen, die in geschlossenem Siedlungsgebiet mit den Deutschen des Reiches lebten, darüber entscheiden können, ""welches politische System in ihrer Heimat errichtet und zu welchem Staat ihn Heimat gehören soll"".","Was die Beziehungen zu den osteuropäischen Staaten angeht, so soll die Bundesregierung fordern, daß alle Deutschen innerhalb der Reichsgrenzen von 1937, aber auch jene außerhalb dieser Grenzen, die in geschlossenem Siedlungsgebiet mit den Deutschen des Reiches lebten, darüber entscheiden können, ""welches politische System in ihrer Heimat errichtet und zu welchem Staat ihn Heimat gehören soll"".",4243,5.0,5.0,zukünftig/projiziert,Der Begriff wird als ethnisch-nationaler Anspruchs- und Zugehörigkeitsbegriff im revanchistischen Kontext ('Reichsgrenzen 1937') verwendet und zielt auf eine zukünftige Staatszuordnung.
Staat,1946-1969,1961.0,1961-09-01,"So finden sich in der EFTA auch neutrale Staaten wie Schweden, Österreich, die Schweiz und, assoziiert, Finnland neben den NATO-Mitgliedern Großbritannien, Norwegen, Dänemark und Portugal.","So finden sich in der EFTA auch neutrale Staaten wie Schweden, Österreich, die Schweiz und, assoziiert, Finnland neben den NATO-Mitgliedern Großbritannien, Norwegen, Dänemark und Portugal.",4250,1.0,3.0,gegenwärtig/neutral,"‚Staat‘ erscheint deskriptiv als Bündnis- und Mitgliedschaftsbegriff (EFTA/NATO), ohne ethnische oder stolzbetonte Aufladung."
Staat,1946-1969,1960.0,1960-03-25,"[...] Die Tatsachen, an denen Adenauer und Ollenhauer, Brentano und Wehner sich nacheinander die Köpfe eingerannt haben, sind bekannt: daß die sowjetische Deutschland-Politik eben auf die DDR setzt; daß die Sowjets mit ihrem Vorschlag des Friedensvertrags mit den ""beiden deutschen Staaten"" auf die endgültige Anerkennung des Status quo hinarbeiten (während sie gleichzeitig in Berlin das eine Element dieses Status zu eliminieren suchen, das ihnen unbequem erscheint); daß alle ""Konföderations""-Projekte nur den einen sachlichen Sinn haben, Ulbricht zum Schiedsrichter über die Gestalt eines wiedervereinigten Deutschlands zu machen; daß der sowjetische Botschafter Smirnow erst kürzlich vor seinen freidemokratischen Gästen das i-Tüpfelchen auf all diese Forderungen setzte und der Bundesrepublik nahelegte, sie solle, wenn sie die Wiedervereinigung wirklich erstrebe, erst einmal so ""friedliebend und demokratisch"" werden ""wie die DDR"" ... [...]","[...] Die Tatsachen, an denen Adenauer und Ollenhauer, Brentano und Wehner sich nacheinander die Köpfe eingerannt haben, sind bekannt: daß die sowjetische Deutschland-Politik eben auf die DDR setzt; daß die Sowjets mit ihrem Vorschlag des Friedensvertrags mit den ""beiden deutschen Staaten"" auf die endgültige Anerkennung des Status quo hinarbeiten (während sie gleichzeitig in Berlin das eine Element dieses Status zu eliminieren suchen, das ihnen unbequem erscheint); daß alle ""Konföderations""-Projekte nur den einen sachlichen Sinn haben, Ulbricht zum Schiedsrichter über die Gestalt eines wiedervereinigten Deutschlands zu machen; daß der sowjetische Botschafter Smirnow erst kürzlich vor seinen freidemokratischen Gästen das i-Tüpfelchen auf all diese Forderungen setzte und der Bundesrepublik nahelegte, sie solle, wenn sie die Wiedervereinigung wirklich erstrebe, erst einmal so ""friedliebend und demokratisch"" werden ""wie die DDR"" ... [...]",4233,1.0,1.0,zukünftig/projiziert,‚Staat‘ wird als politisch-rechtliches Verhandlungsobjekt und Kritikgegenstand dargestellt (nicht als ethnische Identität) und im Zusammenhang mit sowjetischen Absichten zur künftigen Anerkennung/Formung der ‚beiden deutschen Staaten‘ präsentiert.
Staat,1946-1969,1961.0,1961-06-16,"Eine der gängigsten Thesen der währungspolitischen Diskussion in der Bundesrepublik ist die Behauptung, daß die Zahlungsbilanz-Krise in den Vereinigten Staaten auf ""inflationärem Druck"" und die Zahlungsbilanz-Überschüsse in der Bundesrepublik auf besserer ""monetärer Disziplin"" beruhen.","Eine der gängigsten Thesen der währungspolitischen Diskussion in der Bundesrepublik ist die Behauptung, daß die Zahlungsbilanz-Krise in den Vereinigten Staaten auf ""inflationärem Druck"" und die Zahlungsbilanz-Überschüsse in der Bundesrepublik auf besserer ""monetärer Disziplin"" beruhen.",4238,1.0,3.0,gegenwärtig/neutral,"Der Staat erscheint als nüchterne ökonomische Instanz in einer vergleichenden These (Bundesrepublik vs. USA), ohne ethnische oder romantisierte Bezugnahme."
Staat,1946-1969,1962.0,1962-03-23,"Nun ist es richtig, daß Staat und Gesellschaft den Fachmann außerordentlich nötig haben, sei. er Empiriker oder wissenschaftlich ausgebildeter Praktiker oder ganz ausschließlich seinen Forschungen hingegebener Wissenschaftler.","Nun ist es richtig, daß Staat und Gesellschaft den Fachmann außerordentlich nötig haben, sei. er Empiriker oder wissenschaftlich ausgebildeter Praktiker oder ganz ausschließlich seinen Forschungen hingegebener Wissenschaftler.",4253,1.0,3.0,gegenwärtig/neutral,"Der Begriff wird funktional-staatsbürgerlich verwendet und betont den gegenwärtigen institutionellen Bedarf an Fachleuten, nicht eine ethnische Identität."
Staat,1946-1969,1962.0,1962-02-09,"Heute sind 2000 Firmen und mehr als 6000 einzelne Angestellte Mitglied der DGK, die damit das größte vom Staat und den großen Verbänden unabhängige private Sozialwerk darstellt.","Heute sind 2000 Firmen und mehr als 6000 einzelne Angestellte Mitglied der DGK, die damit das größte vom Staat und den großen Verbänden unabhängige private Sozialwerk darstellt.",4254,1.0,2.0,gegenwärtig/neutral,"Der Staat wird als gegenwärtige institutionelle Instanz genannt, von der das Sozialwerk unabhängig ist; kein ethnischer oder nationalistischer Bezug."
Staat,1946-1969,1962.0,1962-04-06,"""Gerade für die Finanzgerichtsbarkeit ist dies von besonderer Bedeutung"", heißt es wörtlich in den Urteilsgründen, ""da sie nicht über Rechtsstreitigkeiten der Bürger untereinander oder über die Maßnahmen der gewährenden Verwaltung, sondern, über Akte einer der wichtigsten staatlichen Eingriffsverwaltungen entscheidet, also zur Wahrung der Grundrechte, die in erster Linie Abwehrrechte des Bürgers gegen den Staat sind, in besonderem Maße berufen ist.""","""Gerade für die Finanzgerichtsbarkeit ist dies von besonderer Bedeutung"", heißt es wörtlich in den Urteilsgründen, ""da sie nicht über Rechtsstreitigkeiten der Bürger untereinander oder über die Maßnahmen der gewährenden Verwaltung, sondern, über Akte einer der wichtigsten staatlichen Eingriffsverwaltungen entscheidet, also zur Wahrung der Grundrechte, die in erster Linie Abwehrrechte des Bürgers gegen den Staat sind, in besonderem Maße berufen ist.""",4256,1.0,1.0,gegenwärtig/neutral,"Der Staat wird als gegenwärtiger Rechtsgegner dargestellt, gegen den Grundrechte als Abwehrrechte zu schützen sind; kein nationalistisch-symbolischer Ton, sondern juristische Reflexion."
Staat,1946-1969,1961.0,1961-11-03,"Vor 30 Jahren hatte die damalige japanische Regierung die Mandschurei angegriffen, in kurzer Zeit besetzt und im März 1932 auf dem Territorium der Mandschurei den Staat ""Mandschukuo"" geschaffen.","Vor 30 Jahren hatte die damalige japanische Regierung die Mandschurei angegriffen, in kurzer Zeit besetzt und im März 1932 auf dem Territorium der Mandschurei den Staat ""Mandschukuo"" geschaffen.",4249,1.0,1.0,historisch/überholt,"'Staat' bezeichnet hier rückblickend eine von der Besatzungsmacht geschaffene, künstliche Marionettenentität."
Staat,1946-1969,1961.0,1961-06-16,"Dies ist auch natürlich, da die Wahrnehmung einer Kontrolle über solche Verbindungswege das unveräußerliche Recht eines jeden souveränen Staates ist.""","Dies ist auch natürlich, da die Wahrnehmung einer Kontrolle über solche Verbindungswege das unveräußerliche Recht eines jeden souveränen Staates ist.""",4251,1.0,4.0,gegenwärtig/neutral,"Betont Souveränität als gegenwärtiges, unveräußerliches Rechtsprinzip staatlicher Hoheit und nicht eine ethnisch-biologische Gemeinschaft."
Staat,1946-1969,1962.0,1962-01-26,"Begründung: Der preußische Staat, der seit jeher Träger des Militarismus und der Reaktion in Deutschland war, hat de facto aufgehört zu bestehen.","Begründung: Der preußische Staat, der seit jeher Träger des Militarismus und der Reaktion in Deutschland war, hat de facto aufgehört zu bestehen.",4257,1.0,1.0,historisch/überholt,Der Satz kritisiert den preußischen Staat als historisch belasteten Träger von Militarismus und Reaktion und konstatiert sein faktisches Ende.
Staat,1946-1969,1961.0,1961-04-28,Was ist denn das für ein Staat?,Was ist denn das für ein Staat?,4252,1.0,1.0,gegenwärtig/neutral,Kritische Nachfrage zur gegenwärtigen Natur und Legitimität des Staates (demokratisch vs. autoritär) im Kontext der Teilung 1961.
Staat,1946-1969,1962.0,1962-04-13,"Obwohl es die durch die Entwicklung im ersten Semester aufgeblähten Gesamtzahlen für 1961 verhüllen, sind der private Verbrauch und die Kapitalinvestitionen in der zweiten Jahreshälfte langsamer geworden, die Teilzahlungsschulden und die Personalkredite bei den Banken haben abgenommen; der Effekt wäre ohne das schlechte Beispiel fortgesetzter öffentlicher Ausgabensteigerung (Staat und Gemeinden) noch stärker gewesen.","Obwohl es die durch die Entwicklung im ersten Semester aufgeblähten Gesamtzahlen für 1961 verhüllen, sind der private Verbrauch und die Kapitalinvestitionen in der zweiten Jahreshälfte langsamer geworden, die Teilzahlungsschulden und die Personalkredite bei den Banken haben abgenommen; der Effekt wäre ohne das schlechte Beispiel fortgesetzter öffentlicher Ausgabensteigerung (Staat und Gemeinden) noch stärker gewesen.",4259,1.0,1.0,gegenwärtig/neutral,Der Staat wird als aktueller Verursacher fortgesetzter Ausgabenerhöhungen kritisiert und nicht als identitätsstiftendes Symbol.
Staat,1946-1969,1962.0,1962-11-09,"Dieses deutschen Staates, der mehr ist als eine grandiose Klüngelei mit dem Firmenschild CDU/CSU und FDP.","Dieses deutschen Staates, der mehr ist als eine grandiose Klüngelei mit dem Firmenschild CDU/CSU und FDP.",4255,1.0,4.0,gegenwärtig/neutral,"Stellt den Staat als überparteiliche, staatsbürgerliche Instanz gegen gegenwärtige Parteiklüngelei dar und betont nicht ethnische Zuschreibungen."
